5.14416496683572|250
4.10023868666407|300
2.760957306576856|350
2.760957306576856|400
2.760957306576856|450
2.760957306576856|500
2.760957306576856|550
2.760957306576856|600
2.760957306576856|650
2.760957306576856|700
2.760957306576856|750
2.760957306576856|800
2.760957306576856|850
2.760957306576856|900
2.760957306576856|950
2.760957306576856|1000
2.760957306576856|1050
2.760957306576856|1100
2.760957306576856|1150
2.760957306576856|1200
2.760957306576856|1250
2.6914092954228783|1300
2.6914092954228783|1350
2.6914092954228783|1400
2.6914092954228783|1450
2.6914092954228783|1500
2.6914092954228783|1550
2.67606204709811|1600
2.67606204709811|1650
2.67606204709811|1700
2.67606204709811|1750
2.67606204709811|1800
2.67606204709811|1850
2.67606204709811|1900
2.6602625404964084|1950
2.6602625404964084|2000
2.6602625404964084|2050
2.4495026371294593|2100
2.4495026371294593|2150
2.4495026371294593|2200
2.4495026371294593|2250
2.4495026371294593|2300
2.4495026371294593|2350
2.4495026371294593|2400
2.4495026371294593|2450
2.4495026371294593|2500
2.4495026371294593|2550
2.4495026371294593|2600
2.4495026371294593|2650
2.4495026371294593|2700
2.4495026371294593|2750
2.4495026371294593|2800
2.400800174754341|2850
2.400800174754341|2900
2.400800174754341|2950
2.2386189814896036|3000
2.2386189814896036|3050
2.2386189814896036|3100
2.2386189814896036|3150
2.2386189814896036|3200
2.2386189814896036|3250
2.2386189814896036|3300
2.2386189814896036|3350
2.2386189814896036|3400
2.2386189814896036|3450
2.2386189814896036|3500
2.2386189814896036|3550
2.2386189814896036|3600
2.2386189814896036|3650
2.2386189814896036|3700
2.2386189814896036|3750
2.2386189814896036|3800
2.2386189814896036|3850
2.2386189814896036|3900
2.2386189814896036|3950
2.2386189814896036|4000
2.2386189814896036|4050
2.2386189814896036|4100
2.2386189814896036|4150
2.2386189814896036|4200
2.2386189814896036|4250
2.2386189814896036|4300
2.2386189814896036|4350
2.2386189814896036|4400
2.2386189814896036|4450
2.2386189814896036|4500
2.2386189814896036|4550
2.2386189814896036|4600
2.2386189814896036|4650
2.2386189814896036|4700
2.218413857732089|4750
2.218413857732089|4800
2.218413857732089|4850
2.218413857732089|4900
2.218413857732089|4950
2.218413857732089|5000
